feature,mz,mz max,mz min,mz std,rt,rt end,rt max,rt min,rt start,rt std
FT-150,1265.276619401272,1265.3482895517168,1265.213020467754,0.03561120291100387,1499.076621782328,1513.241326649982,1501.4315327110053,1496.6076603409624,1483.3374252319345,1.197063759265388
FT-151,1088.6951060782058,1088.7596143680532,1088.630881136988,0.033027936333515626,1438.8803038529065,1444.1661421831948,1441.2777670267333,1436.5525669265598,1430.835098715389,1.1930280235989965
FT-152,1088.6927731103801,1088.7531592942134,1088.6355161607228,0.030583353922323486,1455.33623852908,1466.4624174348594,1456.9608822617963,1452.9858834704573,1444.6656153752283,1.0657414549985278
FT-153,1088.6918828508271,1088.7513371347547,1088.6296921898065,0.032340042812143276,1473.446015556528,1483.6614707498018,1476.5098227948195,1470.4869684703458,1467.3194005629593,1.339608092953679
FT-154,1263.7971017854209,1263.8715515041586,1263.7320792002329,0.03732113926187301,1498.895810560801,1516.8788947229825,1501.5387958090012,1496.1383324478263,1479.1927665212909,1.3203674931810594
FT-155,1266.2831822007336,1266.3496637437588,1266.2194012278928,0.03518035595180649,1499.1248349190344,1514.2912847345538,1501.8993996529623,1496.2190622803143,1483.236571225258,1.3516557316872444
FT-156,1560.001369125993,1560.0914572782103,1559.9171022035998,0.04531032803720815,1419.237135066407,1434.9778151004848,1421.147539593874,1416.8768402638188,1406.173628949106,1.0870526004769545
FT-157,1263.2947685123597,1263.3686645982439,1263.2276740087248,0.03744242816210286,1498.9586431862058,1519.8445044172583,1501.8292798314221,1496.1558304650562,1479.1106853079289,1.3746438578061395
FT-158,1256.2868838043241,1256.3617691443733,1256.218970839692,0.03842846332842641,1499.1705919535323,1512.5175795444216,1501.7481985790696,1496.5087130770617,1486.488871019942,1.2082867332128768
FT-159,1343.8406591266526,1343.9145274628254,1343.7677461186618,0.03779603186671369,1551.4018781172863,1565.4921889631703,1553.8324037844404,1548.6513125167294,1538.0750452329032,1.2893645633100164
FT-160,1254.7781749513174,1254.8523767229926,1254.7118032564333,0.03705797686911961,1499.4061441213764,1520.9206245256487,1501.9742033461912,1496.7452153750164,1480.487733923874,1.258887658077959
FT-161,1255.7837739640133,1255.857464327852,1255.718137993478,0.037626923214180694,1499.2176641397284,1516.2742759870455,1501.9539524350391,1496.516673083489,1484.1305376135774,1.3130847980307405
FT-162,1254.277029107562,1254.349588244185,1254.211046464982,0.036266774980676715,1499.404825285124,1520.6643017478634,1501.897377148848,1496.650283258094,1481.8052038939109,1.2653251053731978
FT-163,1337.3318321701493,1337.4086088050117,1337.2605286062494,0.0385999135719712,1551.0732220065731,1564.003391265867,1553.8833102803744,1548.545409600503,1539.3322741190593,1.2550125304137447
FT-164,1344.339916651195,1344.4162181739332,1344.2731293168692,0.037042198023027856,1551.2785241791908,1565.3491908853705,1553.5953896955382,1548.733487286708,1538.2206331599846,1.2805126239551534
FT-165,1255.2798171824015,1255.3525416489088,1255.2149199475878,0.03687281669960301,1499.3447722912745,1520.15945308811,1501.9008236691704,1496.6776349502497,1481.9525590833746,1.2738417443216894
FT-166,1336.8295875917327,1336.9071768270933,1336.758166890643,0.039592465826870406,1551.163342823527,1568.0353767641172,1553.9326980453293,1548.4241335389538,1538.6801701207303,1.3142761731910406
FT-167,1265.77527779671,1265.8486863418618,1265.7076574353919,0.03693582440648684,1499.0848223250168,1514.3265804167722,1501.8588201157356,1496.4021384769783,1481.4138917000043,1.312509119610498
FT-168,1336.3262451050714,1336.4053898623827,1336.2566589899025,0.03910036580106611,1551.2877356272043,1571.0304137199175,1553.9989897891342,1548.747391469725,1537.806266046342,1.2870543607151437
FT-169,1335.3236370967948,1335.4007747123198,1335.2512011728293,0.03946086354002377,1551.257112257207,1571.1934994113076,1553.9358403162698,1548.4957449461137,1537.5793297060084,1.3274352834805834
FT-170,1335.8228921318928,1335.9020610217854,1335.7547405936011,0.03833524621878827,1551.4213307481,1575.5536422729479,1553.910653186191,1548.7607078924857,1537.0798873901392,1.2195413220166411
FT-171,1262.7926388390904,1262.8650537775038,1262.7251615197877,0.035445308257966386,1499.0089198979422,1518.4259655164649,1501.8736659668195,1496.264148959211,1479.0215741033132,1.3682078056744542
FT-172,886.6352611425967,886.6797677782474,886.5887702166918,0.024162487522915447,674.1885161473726,683.2720027250376,679.4295417213385,668.2875055110654,665.7916876848988,2.238306369755907
FT-173,887.6456265913164,887.6784669270911,887.6006141771315,0.02311594167852569,639.9073997418709,651.9194210900256,643.8938394306622,635.7707743457954,634.3369441562289,1.9090119072460425
FT-174,1210.8304701216448,1210.9006110405176,1210.7634042850927,0.039324379749341214,928.6948296247882,936.6544350710782,933.2542365417873,923.4052741038935,921.7589794505755,2.2293708605911333
FT-175,844.0870342319306,844.1323782106103,844.0413754189648,0.02463173902911103,962.9974510538884,978.5761512080347,965.5913998841479,960.298923399465,948.8306583935764,1.3765320185913352
FT-176,871.0972026876352,871.1464497877009,871.0521433276865,0.02611444483679215,967.075674195556,981.0014984824445,969.5888018377037,964.5575877934905,954.5241061123937,1.1831890005084889
FT-177,1372.9222666552944,1373.0044393277415,1372.8475550406097,0.04192395695385173,1005.5678939773717,1014.2933441162129,1009.3238316986227,1001.3395867388192,999.7053329467793,2.0632318308477204
FT-178,1455.9989499973053,1456.082154844198,1455.926444513204,0.04123320647381507,1013.726434598975,1028.9705747968685,1016.3456457697847,1011.1680159198619,1000.1457132918081,1.2950765770391979
FT-179,728.4969707230775,728.5374900581327,728.4606010611253,0.02128112405015458,1014.0492700576092,1031.0792793022397,1016.8041164703353,1011.1718983749886,1001.4421236646056,1.3515994807877783
FT-180,1846.2712907601394,1846.3774994429134,1846.1786216070363,0.05338626577729832,1057.5333992700469,1063.1384947133608,1060.249283829451,1054.8385991324437,1047.2597561326115,1.3137241358138774
FT-181,1846.2703428802347,1846.3757490022742,1846.1788405008115,0.05347568359287774,1070.925201977295,1084.9925969721205,1073.6936899198033,1068.1755747616285,1063.1478416526713,1.3700972262640245
FT-182,1026.1932694786867,1026.2519200407537,1026.1381214922203,0.02996243242066067,1095.4661545958722,1104.191831524452,1098.1953511608233,1092.7190611696615,1082.1188748820443,1.2733034739127342
FT-183,1026.1928910886666,1026.2538693229394,1026.1336043527974,0.02995941888026004,1107.040419851715,1118.291006590189,1109.7816043702717,1104.4961403666218,1102.9698040610858,1.4824875618511024
FT-184,809.0412002643465,809.0880344897744,808.9996841611195,0.023620353812169703,1121.032321128916,1139.3550392750944,1123.4003501883312,1118.4709922131613,1104.8390810677215,1.311603084577435
FT-185,931.6414646729085,931.6860469922854,931.5946942259463,0.02605862971512067,1057.9007241015095,1071.3753969916013,1060.6673017283279,1055.003061513269,1045.4298256183479,1.4463668036397195
FT-186,931.6243046494036,931.6784901191336,931.5809314937703,0.027441476712374548,1102.1867691888933,1106.829634834741,1104.5947650644134,1099.0703438301748,1094.5528271619044,1.4732397071044796
FT-187,931.6249044842095,931.6794619563228,931.5717895491503,0.027215123280448204,1117.1180883829775,1133.3014284331186,1119.8573127218217,1114.319571095626,1106.9318692437553,1.3574661876097962
FT-188,931.123316275561,931.1738081023892,931.07426737904,0.025491578013179642,1102.1879690833632,1107.1244318892307,1104.963450062722,1099.1332192776542,1093.916465014947,1.3268034181666346
FT-189,931.123020951668,931.1758625779665,931.0750071035604,0.026377459981589777,1117.1509009591687,1132.9164165454893,1119.9402594800786,1114.513782416522,1107.1069612607841,1.384524676638368
FT-190,996.1598538662095,996.22030685846,996.1126477514903,0.02826382660672952,1120.0790796707618,1125.9807273319786,1122.1649823760506,1118.0374858521734,1110.9794875553678,1.0179829325467225
FT-191,996.1601236401428,996.2186492772655,996.110795668755,0.028471593531153812,1136.386402786609,1153.94223276774,1138.371931479331,1134.0748031589246,1126.0639890034981,1.108437168086034
FT-192,1068.7037715820934,1068.7709537862363,1068.644656968828,0.03262970490753021,1157.8147203461158,1163.3792711145747,1159.779912946269,1155.301746795193,1149.5256244435009,1.1713404979799977
FT-193,1068.7043278235449,1068.7687486413256,1068.6522719222885,0.030349549124705836,1173.5611587867572,1188.1107673645054,1175.798036250536,1171.238443259308,1163.5870780944826,1.073615958423335
FT-194,1106.736189796707,1106.8013071714472,1106.6793317132142,0.03228648498369963,1180.3607794138811,1194.8350100570879,1183.154158165373,1177.6877652976746,1167.7071170592574,1.3268503508308518
FT-195,1077.708774786632,1077.7732844734803,1077.6548450786415,0.03059156005350788,1164.8240522057135,1175.084413340395,1166.9203041317107,1162.488701920126,1152.5444041507353,1.1655651972698904
FT-196,1079.2166019688184,1079.2799026126334,1079.1624727504054,0.030929831025524983,1212.162690219896,1228.1000091217345,1214.808575306565,1209.5278179587426,1198.610527541609,1.2535770652518863
FT-197,1230.809519318578,1230.877912747094,1230.7412762209678,0.03533718086667187,1266.2292769123917,1275.8640380132779,1268.9682879036254,1263.3943549090618,1256.566223871141,1.2845018900553564
FT-198,1398.406658551712,1398.487095265835,1398.3355869959996,0.03993710781136697,1341.7948458373573,1355.4510447743162,1343.7796393323767,1339.4045540846112,1328.786968608478,1.124417950389659
FT-199,1223.7943296333221,1223.8477891740072,1223.7328858293467,0.032089510505851584,1273.4466422499067,1280.9673685186042,1276.269530388491,1270.7744681742668,1268.5572169808781,1.2870284782640955
FT-200,1039.6606356714726,1039.7152117448236,1039.609987920612,0.028597129397756323,1386.5689310879638,1396.528175354006,1389.3222052749659,1383.8648933908498,1377.2603266789347,1.358794537316638
FT-201,1560.0025678909037,1560.0923396222902,1559.9118780120903,0.048218996101541296,1385.9591274494428,1395.7667957652686,1388.5420000753802,1383.4854303484206,1375.953470205332,1.2267614418005799
FT-202,1033.9870057402484,1034.0472286109705,1033.928817254043,0.03172037562715486,1386.1519996372763,1394.7988818241977,1389.2728290402838,1383.1683020518017,1377.1626443129362,1.4789205614544831
FT-203,1033.9851251097311,1034.0431134347784,1033.93021982602,0.03037733019588562,1419.5994173936795,1436.3402098797728,1421.5891002033584,1417.1693973731028,1406.504333983076,1.2292331845144575
FT-204,1033.9838278235356,1034.0429141129641,1033.928607670589,0.02972393879943024,1455.7532616121457,1468.3237969120837,1457.4093418500188,1453.3497847415663,1443.3293499524104,0.9877346392030901
FT-205,1559.5079808864853,1559.593122537758,1559.4291321157314,0.04343780522595684,1385.8104858293589,1396.1924584706642,1388.2480646536083,1383.251170625242,1375.8304738998434,1.2375875733611725
FT-206,1034.6560763743712,1034.7123139359592,1034.6014150768017,0.029846297402547455,1386.0386461317642,1395.2626547813416,1388.8838369044424,1383.0236739106767,1376.8958172798157,1.443510211018104
FT-207,1034.6551417461487,1034.7125304192216,1034.5975891814644,0.030360574828917238,1455.50905041845,1469.479553565551,1457.2048275403458,1453.303311263696,1442.954649764501,1.045363518081707
FT-208,1034.3174542653558,1034.380541985564,1034.2613138443915,0.029545161105221217,1455.555851617301,1469.7016754150413,1457.6545435811267,1453.1631563393425,1442.65215174357,1.0732159464279536
FT-209,1632.5496568490846,1632.6439370468956,1632.4686309685421,0.04923850546682935,1438.8645645787187,1444.8693813855136,1440.6580787895616,1436.0888835821331,1430.6975917574741,1.1907313115547458
FT-210,293.1831414699142,293.1996029087832,293.16727975808595,0.008651820998955543,674.6181627077369,683.8307102655976,677.6995786520689,671.0613470701732,665.6266603631451,1.7099955693838589
FT-211,815.8635371185956,815.9097037102256,815.8168325066675,0.02379872365352928,1299.0589008403172,1315.8451273355154,1300.8173377571575,1296.6742952794136,1285.8302638042446,1.1679361461324014
FT-212,1034.6524894655838,1034.712526312989,1034.5946546772016,0.02898961480383879,1419.5355960078075,1437.3696770828785,1421.3266819845712,1417.0516013166045,1406.067496310462,1.0710088590038451
FT-213,1560.5057355603415,1560.5939289632963,1560.419867474586,0.044741120127725666,1419.153460464564,1432.79973961325,1420.7644262107144,1416.8304331429194,1406.3754851397352,1.0848236618887341
FT-214,1560.5106879252833,1560.603218971056,1560.4389892318009,0.046993864204917926,1455.2785186733047,1469.0251868111723,1457.2718004475466,1453.2646538510367,1442.4326360793343,1.0442360641897566
FT-215,1089.0277133500263,1089.0840974617545,1088.9738160692943,0.03187704590759136,1422.7716282760944,1429.112756517201,1425.6933220631163,1419.2835515569586,1415.3012233310244,1.4437953850017748
FT-216,1089.030599875195,1089.095919755252,1088.972675063831,0.03132309934169718,1438.9321184551102,1444.1166801452632,1440.7812023334081,1436.371538780407,1431.385180950165,1.1684887685804148
FT-217,1089.0287993120237,1089.0950065180127,1088.970820326633,0.030458456101534078,1473.4388815633502,1483.5051296283677,1476.2821695524506,1470.872925663907,1466.9955052957894,1.2981758393010991
FT-218,945.1499525476456,945.200369387312,945.0988671251615,0.026010721077775818,1013.6997148642761,1026.8376972364338,1016.5529087025469,1010.9159672784849,999.9756356944217,1.4166371057385159
FT-219,809.5439415442514,809.5901010781033,809.5004145134822,0.02380606823283579,1120.8833612138321,1137.4299807981995,1123.5258483320945,1118.0010013993176,1106.2009100480516,1.407083948317459
FT-220,1098.2292261588002,1098.2904734059596,1098.1739075331081,0.03251719014322045,1176.4712324222012,1189.1500946783274,1178.6797381441168,1173.8919929822691,1163.494515572824,1.1867773561182018
FT-221,1005.6756059707233,1005.7351871901507,1005.6206808174506,0.029420520712146292,1156.2008704897985,1172.2008562088017,1158.7916354985457,1153.40959517587,1141.539906588467,1.3143947115079093
FT-222,1087.6997012829654,1087.7619304064426,1087.6443678719036,0.03103060333828009,1212.1840644998792,1229.1766516010414,1214.6552307545503,1209.398301752987,1197.634043318504,1.2895014470762953
FT-223,1088.2006657983877,1088.2647114412373,1088.1441726877654,0.030836009481879294,1212.1002271969037,1227.8823891553018,1214.4726100783676,1209.566328387379,1197.8670644760136,1.1621872908857673
FT-224,1253.32364366104,1253.39641832023,1253.2628428970104,0.0341562439500352,1273.8748168163181,1285.89905912226,1276.2559770273813,1271.3717770670623,1263.5228724913159,1.183151434417745
FT-225,1077.7143327045933,1077.774000301872,1077.655267159494,0.03112615988652041,1186.9637374633428,1193.886183441663,1190.5084643354583,1183.6865880769894,1179.1995339315472,1.6444793093376109
FT-226,815.1931200400654,815.2369274905478,815.1512909790769,0.02352537676131453,1257.9785485139487,1271.0305211315417,1260.1923474812538,1255.2972656249676,1246.223995783555,1.3002026551407582
FT-227,815.5263145478614,815.5720124399368,815.4833781251697,0.023449716148541123,1257.9480855586548,1270.6108668152747,1259.5108106778086,1255.3723268191939,1246.8639153493934,1.1653434695229585
FT-228,1618.0944863886548,1618.192836077746,1618.0103252971178,0.047491263814045157,1121.2716800177573,1134.893977078523,1123.7690728640036,1118.6476203191232,1106.596914117983,1.2163968224129416
FT-229,975.1420796493151,975.1951363060099,975.0878433330068,0.029025323444601334,1174.724661855747,1190.7307771536023,1177.058293531887,1172.2284839034685,1160.82065582275,1.228760315355733
FT-230,975.6477809466753,975.6990653589809,975.5940350043956,0.028742158403757462,1174.6013930519584,1189.00957448142,1176.7579145842005,1172.100459753538,1162.1149308340887,1.1040347611923722
FT-231,1617.0940780665944,1617.1847382877168,1616.99771246037,0.04678316167326719,1121.0916356070506,1137.366105013117,1123.9482234616291,1118.300088291527,1106.5071899946356,1.4566489118648474
FT-232,1151.7625057823254,1151.8278132907371,1151.7003322838045,0.03373637776917512,1245.2407794332657,1258.885828041167,1247.7170349348398,1242.597248836875,1232.0764022275648,1.318578168780149
FT-233,1179.778005634704,1179.8471969424174,1179.7162683397833,0.034806192392168867,1244.6512806591527,1258.3621313912536,1247.0162825638563,1242.1525013996577,1231.8023332868306,1.2082635774533983
FT-234,1297.3438707330265,1297.41780999526,1297.2834308267838,0.03593639098936308,1326.1469761141468,1339.8936870180316,1328.3423882735615,1323.7863328692615,1309.1371917724628,1.0893447788281683
FT-235,1034.9871234609545,1035.0479195722203,1034.9301733190198,0.030773822613913634,1385.9991044260157,1394.4329527557886,1388.520781427043,1383.2604731417296,1376.6256570034318,1.2829380548283653
FT-236,1034.9898999251245,1035.0498484503012,1034.9323592474368,0.03092411222663203,1419.3602150227453,1435.8320741768357,1420.919376846407,1417.2551242460954,1405.4176036421075,1.002582734876893
FT-237,1034.9881000850553,1035.0498298584166,1034.933521063501,0.029867928356160357,1455.4754033806444,1468.5007572174065,1457.4421390509146,1453.3524117623429,1442.3543914159118,0.996514613389124
FT-238,1083.3422104844499,1083.4156648006433,1083.2876061219467,0.033255583496282194,1423.037280138564,1429.8039524371825,1425.2939780948373,1420.2035501452153,1414.9106421837485,1.4132575985994147
FT-239,1083.3425827511435,1083.4166557113358,1083.2876164929687,0.03637299846233173,1439.3248342615186,1444.926219667708,1440.6319758799573,1437.3318144239922,1431.6119139535092,0.9884917727754934
FT-240,1083.3466638903149,1083.418782663368,1083.293469620257,0.03790185111404127,1455.299982043751,1466.075484139584,1456.6897452440542,1453.095145833872,1445.1545170375284,1.139622011246467
FT-241,1083.3479141235127,1083.4274300384948,1083.284999164605,0.04115028990691448,1473.3785589320328,1482.4898161206963,1474.8711895611846,1471.0252971599662,1467.2716426849436,1.1772538924513325
FT-242,1083.0169631809986,1083.0848216619854,1082.950362254375,0.036860213179622334,1422.690822712629,1429.6283899351633,1425.145367036958,1420.289303760063,1413.6906716989927,1.3914501278972984
FT-243,1083.0184165320716,1083.0811552452121,1082.9536937910798,0.03670993811817488,1438.9184395621019,1444.8087708493492,1440.6161703055536,1436.2722954248684,1431.0281680492635,1.1621010653959112
FT-244,1083.0144831519058,1083.0790412617857,1082.95637841365,0.03477055576778269,1455.407052190095,1466.5766937878682,1456.8898431918287,1452.9667683924738,1445.1365334647057,1.0296105334833578
FT-245,1083.02130840629,1083.0853850122173,1082.9524375265098,0.03675013953469616,1473.1330249701502,1482.3185713747773,1476.1689162150667,1469.9701177376287,1466.9295087773758,1.491661240294952
FT-246,886.640677379445,886.6885162538287,886.5933552782225,0.025146149795459767,640.7806068187616,655.6501274724213,645.2189602083051,636.1348053340776,634.6614019332407,1.8430872720483809
FT-247,1210.8237284316058,1210.891724017278,1210.7669821389634,0.035175877522843964,886.0371926968076,894.1140489578265,889.3313556931638,883.5432505380602,881.398349761962,1.3360069536514618
FT-248,925.1361960129165,925.1837228035912,925.0919226799238,0.02434516121510243,1057.851741314575,1064.927979546626,1060.4905075149256,1055.4859024111527,1046.1234902046795,1.3621188340795582
FT-249,1069.7091844398153,1069.7804240606993,1069.6449862815853,0.03219500624793601,1158.0681524278946,1163.6372934068968,1160.4743729659026,1155.2261009596696,1149.9450179508717,1.242632907231868
FT-250,1069.7083443150761,1069.774287255223,1069.6492181229041,0.030644853390045,1173.681223284433,1187.769702729723,1175.700209664516,1171.3635911074043,1163.6172158377544,1.1401411506553842
FT-251,887.6472211426521,887.6812600576577,887.5895078640959,0.025486633553194117,674.3056333776316,681.8237132410858,677.5745826924477,670.8389651880215,666.8800310934755,1.6584137163707757
